cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
gemini|P01|ru|0,gemini,google/gemini-3.5-flash,P01,ru,0,general,for,570,28,0.36411732324323187,2.062888277388407,0.05193013452016737,3.6062275367322254,1.637042347249942,0.31914971243814827,-5.1437923246440524,-0.5061846407020038,-0.6815965399843611,1.9804344479676865,-3.3005140622730194,4.829021410065604,-2.9678447788846496,-1.219809413795245,2.5608141821909394,-0.423785822239622,1.3214371537890528,-0.2938505775768863,-0.14398573883862764,0.5118340589089134,-0.8648286758427952
gemini|P01|ru|1,gemini,google/gemini-3.5-flash,P01,ru,1,general,for,416,20,-0.3448953661595921,1.6314627915170627,1.6281658481129522,3.5714726155937426,1.101152584952091,-0.07368572766713855,-4.865251207826961,-0.5520545663696458,0.24296708897241998,1.7754878679926223,-3.0470424611521985,3.1244541843954385,-2.769803166484576,-2.8267685992770395,1.4707311825267093,2.1457488305242767,3.781887928260839,1.4693586402533596,-3.6661243428562074,0.08100405925860535,-1.5175521079019494
gemini|P02|ru|0,gemini,google/gemini-3.5-flash,P02,ru,0,educated,for,509,25,0.37468680687032324,1.981661418619768,1.0463583203331979,4.312535168108891,1.2545377079837647,1.4908944445513574,-5.78878919983154,0.006846361780069754,1.4917870029560931,2.5366546232074176,-3.8701229198401723,3.2599392720037748,-3.363720560657776,-1.9658512220998137,3.2238050947978625,-0.5692405514959845,4.633442695309578,1.6550910944044321,-2.916186294864944,2.873639484461828,-1.8148588521691063
gemini|P02|ru|1,gemini,google/gemini-3.5-flash,P02,ru,1,educated,for,496,24,0.9897626112905031,1.43733116292935,1.165545163146905,4.267448598320116,4.377939418494499,0.8847067837321694,-5.694856837674004,0.7357659675320242,0.7735166494526282,0.7569183911669051,-1.2048438765596943,3.2559827487626056,-3.669833308603193,-1.9231278083906524,1.3435076657254288,-0.3057084310918856,1.859310851326069,2.6974393573306457,-1.24452612411508,1.2894816362767363,-0.2390989025247343
gemini|P03|ru|0,gemini,google/gemini-3.5-flash,P03,ru,0,general,against,487,24,-0.7544182807259521,1.9890144946355883,-0.2075624651873007,3.2715635582770615,2.7870061527471353,0.03630304300549336,-4.09004052942015,-0.9341834355228794,1.21772026204269,3.6671056121660657,-1.031927526485249,3.4520497960598946,-3.0613370405326754,-2.8961094405552634,1.7946804650622283,-1.2538870258002133,1.5084975587382785,1.488509723850147,-1.4847586936765365,1.9559447952487161,-2.933536985179342
gemini|P03|ru|1,gemini,google/gemini-3.5-flash,P03,ru,1,general,against,374,18,0.09331115138834445,1.176014122772477,0.7834584257199122,2.213420116128498,2.245338446150336,1.7161405736535507,-3.6012679621235293,-0.15175757839099369,0.012312027904813172,2.0996637640604536,-3.1282403707949795,1.6406002540084312,-4.586993424304229,-2.4920962271840885,1.7352966954023472,-1.3108795839175111,-0.18858076822018366,1.6052373232142432,-0.3678331452378949,3.0088353488823705,-1.3562295444576167
gemini|P04|ru|0,gemini,google/gemini-3.5-flash,P04,ru,0,expert,for,402,20,0.39919741871199677,1.192991044562279,1.3031705756991474,3.6946439142440766,2.2537750893158996,2.3291176384789005,-4.363488508785814,-0.4147247478905951,1.669686563752276,0.9733871087963681,-4.32169004648071,3.1500151570355333,-1.898359478705084,-4.000643447849628,3.3147568765096995,-2.3751763438972957,2.856044283271069,0.5441493322895113,-0.37032378352729856,-0.9782378158812952,-3.633061709896222
gemini|P04|ru|1,gemini,google/gemini-3.5-flash,P04,ru,1,expert,for,486,24,-0.6861538997000148,4.248368573098735,0.30613317951842206,2.8640611428485108,2.8118600375204177,3.3773095749669864,-6.887581756362497,-0.7468807697537981,-1.511225389027531,-0.8163602882743164,-1.2326721577714037,5.6174494856912816,-2.033654538801872,-3.2421830505613016,3.61858307207824,-0.33531855128182886,2.3189200247048474,1.3420527050556184,-0.2374930898958929,1.2510325119181536,-0.8472223731025788
gemini|P05|ru|0,gemini,google/gemini-3.5-flash,P05,ru,0,educated,against,341,17,-0.4487337581719375,2.164815302403243,-0.6067137156409121,0.5019028492908617,4.305982433053391,-0.12325696502166017,-4.865380598171022,-0.10807645721465342,-0.9629199175027707,3.8386119315357234,-1.7035805237379595,3.463493187923325,-1.9676977725522862,-2.344845309260155,2.8484438008518325,-0.9055627191914115,4.0521482876642745,1.0962844998907189,-1.643481786225253,2.7294291796403476,-1.6851532000073626
gemini|P05|ru|1,gemini,google/gemini-3.5-flash,P05,ru,1,educated,against,467,23,-0.21228949915609321,1.8231282585622093,1.334683837824481,1.9680087662325776,4.337418031695011,1.186360685970207,-5.896488511767113,0.41178230351663325,0.45848795150993815,0.7159961189801911,-1.6919794067569318,2.927310250898653,-1.6251637697740802,-2.573382619588729,3.220380671051759,0.7797948280101428,1.2903189272669455,-1.0687353552451189,-1.3225743306825222,0.40854648190707965,-2.354801482626715
gemini|P06|ru|0,gemini,google/gemini-3.5-flash,P06,ru,0,expert,against,440,22,-0.47858273234027526,1.1412952514324477,1.3972702227074443,3.299689227445188,2.062993297144057,1.040987143639304,-2.112642664963932,1.2854746766699194,-0.20464482129666312,3.8727936782644914,-1.4231633211981605,3.874036887958357,-2.586011831099546,-1.0439668983952102,4.0120360675397695,1.1691774372007702,2.6527761695861996,0.6758109584561923,-1.718950231849707,1.0089455458094803,-1.4570845083164348
gemini|P06|ru|1,gemini,google/gemini-3.5-flash,P06,ru,1,expert,against,433,21,-0.7974210357135446,2.0575984512645,2.7405064478665935,2.370109933567498,1.5552057892962503,0.8507466288810548,-4.310444037158817,-0.2819379870803216,-1.048552725250627,2.680094211732561,-4.8980769899258485,4.165351675050039,-3.4176304481149478,0.7724711871724551,0.7023586827173021,-1.1690550405974836,2.116854125051438,2.8740506195453674,-2.2394845624702295,0.9982441722800403,-0.9187692208423428
gemini|P07|ru|0,gemini,google/gemini-3.5-flash,P07,ru,0,educated,against,390,19,-2.2335699192015577,1.6788284538886578,-0.14070370511746627,2.417750113800491,2.530654095263854,2.0782120711350287,-3.646673567383547,0.5585856691436655,1.1128381481423153,1.699995155192619,-2.5789911916268977,6.049502407268343,-4.842806654019228,-0.5400041936619582,3.7692958161027494,0.32365692361089526,3.484339189573087,3.3290454885194105,-1.7391504755508556,1.727452332526505,-1.0728388062737695
gemini|P07|ru|1,gemini,google/gemini-3.5-flash,P07,ru,1,educated,against,451,22,0.21804807824407146,2.525222351848156,-0.5277547148777619,4.065826535812946,2.87861802029654,1.409880570075081,-3.538775888502403,1.3984102754291283,1.62984958773206,3.4773794779501963,-2.2197716684095194,5.406534105962774,-4.375477294996821,-2.6606444448769566,3.2410789582804354,1.1191623116594744,4.443953054003686,1.8334565483796235,-1.0522965030057352,-0.5176931234502119,-3.161572513963127
gemini|P08|ru|0,gemini,google/gemini-3.5-flash,P08,ru,0,general,for,342,17,-0.048180178399611306,4.2465446091506465,-0.09049645349302096,4.324092617596872,5.172595968869322,2.215635148488657,-2.0096352159612714,1.1070283317776421,-1.8979527362178228,1.647107152697861,-1.8992745548082772,4.697111124356557,-3.7281441555344017,-0.6391534919726061,3.0336806008433874,0.09407130956396308,2.3052091807758024,1.0741245503233396,-2.029026456272081,0.25173800857675666,-1.3330586980310746
gemini|P08|ru|1,gemini,google/gemini-3.5-flash,P08,ru,1,general,for,419,20,-1.094959025070375,0.8704445867423554,-1.6849324123914766,3.2717452154727824,0.14945064208294534,-0.11422916131200855,-5.029111601537292,-1.8559112020017636,-1.2826711619682503,3.8275862429847938,-2.2905000114850846,2.5048011179500014,-2.485777830151842,-1.339720444403673,1.3547775810674119,0.9657062310410272,2.387420774616215,1.353285292928317,-2.3008839801704517,-0.19895939336578827,-2.712353455419701
gemini|P09|ru|0,gemini,google/gemini-3.5-flash,P09,ru,0,general,for,431,21,-0.9186145064346927,0.8433755174232511,-0.26254998727194134,3.3292810623894105,1.79473402217923,-0.365493367855531,-2.896594351904274,1.504579076309644,-0.2884758813250581,2.5086121767926666,-3.3426825176183876,4.5888138916016565,-2.3667433571418743,1.233479404988337,2.8296646940547228,0.09651993401255336,2.8244094758525202,2.8724241915412065,-2.3795501168865307,-0.2817054687471404,-2.5340340726548223
gemini|P09|ru|1,gemini,google/gemini-3.5-flash,P09,ru,1,general,for,389,19,-0.3199744992083134,3.169802527763718,-0.11941916899907024,4.957277122433535,4.3358339838447675,-0.9196026336155244,-4.4554529250655,-0.28708219465848067,-0.13659022567435253,3.1457041533420287,-3.8184596104597213,4.7919180632824405,-3.36169907894201,-0.5852815506038642,4.340965631620232,0.49274673184000284,2.5734748658570283,4.029489208550494,-1.8335704863124258,-0.20369586676080176,-3.479213105084796
gemini|P10|ru|0,gemini,google/gemini-3.5-flash,P10,ru,0,educated,against,406,20,0.1309409783982231,1.4947926900996498,2.098720353456771,2.9383066519552195,1.5646488900723525,0.622659701011112,-3.9919729960296846,0.13539875643671131,-0.29143040157531286,3.3763146594253746,-0.5856295629532546,5.906290343429616,-1.5590246929386573,-0.8712718335774928,3.2315358036176924,-1.4591883881480976,3.075432885088457,-1.448798422654928,1.341513806704147,0.4757183433539386,-2.2562912335985197
gemini|P10|ru|1,gemini,google/gemini-3.5-flash,P10,ru,1,educated,against,457,22,-0.7462407207966868,0.03346597667841378,2.7614129666845706,2.641735774491873,1.6070742542336627,0.5068491501439529,-3.9968187905380512,1.625457559709852,-0.5272320855844751,4.704815868169668,-1.307818601547298,3.944979511970213,-2.975287281617537,-0.874491938823646,3.0814491900088803,-0.43677125237918396,2.760142789087113,0.2887465342456089,-2.0995509581630305,0.061879868796116066,-0.26299179157880204
gemini|P11|ru|0,gemini,google/gemini-3.5-flash,P11,ru,0,general,against,379,18,0.6024987862742273,1.113933303959449,0.6104451435427041,1.6892062791527744,2.4325851416949282,3.6748551654691752,-2.2603401700451813,0.12473207465098901,-3.001710395775409,2.6719943155699073,-2.825509532359704,4.543278143548329,-1.7965486967945516,-2.007423809771924,0.13839238650549124,-0.2692905589649025,1.1425903386998681,0.3258412748760777,-1.9634616573554307,2.434708994632371,-4.0185141497335835
gemini|P11|ru|1,gemini,google/gemini-3.5-flash,P11,ru,1,general,against,437,21,-0.48581497705742804,1.0412316554512646,-0.20636601394261822,3.012844502211411,5.004046569463089,2.1259892614434204,-6.195344095385799,-0.8954780875736412,-1.5486567167421108,3.0407062589011105,-2.0369014657478544,5.094837094111465,-4.675295912626666,-4.197697527445259,2.463053910666065,1.2334770898944585,1.5736774909091689,0.9180934082106229,-1.7740624411617334,2.9757977336212242,-0.7378068993553153
gemini|P12|ru|0,gemini,google/gemini-3.5-flash,P12,ru,0,expert,for,385,19,0.2416291719989581,2.9760856604784163,-0.1565002178999445,3.1206760895882395,3.256780867782901,1.3075140102216674,-1.5556861218234221,-0.6631692845329056,0.13583653418916397,2.062664090610105,-2.1311179538148686,2.960723687584937,-1.6228708025037324,-0.03813038872413288,2.7146762794825974,-2.819410004950468,4.691568255935183,3.5034994543749276,-2.13659668466122,-0.2265906862394501,-2.8672629948373123
gemini|P12|ru|1,gemini,google/gemini-3.5-flash,P12,ru,1,expert,for,474,23,-0.3075526546674272,1.6152877237681418,-1.5389676199379787,3.8879712541078297,3.0660458899337053,0.7763611008578872,-2.560898761676503,0.8306132579031174,-0.569677250179492,2.5797144150580236,-2.0431625760009147,4.338942347282523,-2.1089247004749203,-2.314052733462076,2.1556487270181703,-2.04762475806751,2.2583049644248594,1.666942968367373,-1.468248247874223,-0.8032468405228385,-2.230485708888743
gemini|P01|ja|0,gemini,google/gemini-3.5-flash,P01,ja,0,general,for,462,23,-4.315729176225442,1.8199943005741783,1.3403856583296316,3.5980141497109845,-2.6212989015167194,3.7597263918662627,0.25881785606282814,1.6951361281084005,-0.8687778152400292,-1.4973634586566549,-1.2728951666925146,2.542355147070139,-0.040520573573534224,-1.0714073713612091,-2.9064770764834322,-2.8386976435220435,1.2472574219295343,1.3860719100353833,-2.0720089691120696,-2.0158830123638345,1.7928007451885695
gemini|P01|ja|1,gemini,google/gemini-3.5-flash,P01,ja,1,general,for,534,26,-3.311546663605043,-0.817663933736374,1.4948245622144802,2.3968504567241316,-3.2597493328738514,3.21965070977855,-0.7560434690556952,1.3161284663713344,0.08461551769730602,-2.9176552971313714,-1.8871629129634373,-0.27991492371091375,-0.11621276636076866,-4.328267743877601,-1.8349478928590879,-2.883889474842036,0.9050574063087984,2.0215573076470994,0.16474055739346893,-2.9726778145506954,1.7869599976468025
gemini|P02|ja|0,gemini,google/gemini-3.5-flash,P02,ja,0,educated,for,425,21,-2.3679091847005074,1.1846409316045297,2.0300721908869837,2.6785621496174294,-1.2340100966902983,3.843641948708516,-1.4505249755190412,2.558822014814337,0.00687001844680335,-0.4942152665894226,-1.5002152554360024,2.0334543904924813,-2.491841074552651,-1.2108797678871768,-1.6766191859299076,-4.092103489735186,2.6130430864584246,2.9115540664143658,-2.3990631814840375,-2.668034843326586,2.552651165939824
gemini|P02|ja|1,gemini,google/gemini-3.5-flash,P02,ja,1,educated,for,375,18,-2.044640064809187,0.0369559880900765,1.6975578257232962,1.792440657716545,-2.5397615687092623,3.846610667106629,-0.6462381952041187,3.3949013970779114,-1.323894292368275,1.703625670515938,0.7260258395683399,3.7804171396728323,-2.4875535061118077,-3.641372612108774,-2.732098692591801,-2.623062627657014,2.3953555225864624,2.473050727692247,0.9191126536815132,-3.3231917604296086,1.5156661696929707
gemini|P03|ja|0,gemini,google/gemini-3.5-flash,P03,ja,0,general,against,353,17,-1.7830034910729742,1.2602388583941355,2.402068707334917,1.2239053345270505,0.47440737479690775,4.381626469166292,-1.30398739928872,2.9902674786898444,-0.6478990526270518,-2.10868613038544,-0.6634065125863492,3.8117582585860372,0.453225754391547,-0.687100022825464,-3.076275899747717,-3.1816172890562253,0.6179512074627598,1.5825555602906307,0.03650855361154276,-0.39267522323702975,3.7494052461147156
gemini|P03|ja|1,gemini,google/gemini-3.5-flash,P03,ja,1,general,against,505,25,-2.5483031091517976,4.256531856048499,0.28797804998855225,1.4372238620955342,-1.593696519583789,2.76231635288041,0.12527679901255695,5.45809804473614,-0.7974261862424851,-0.6090600836933476,-1.2441586065166126,2.5817045541849497,-1.560141002277545,-3.255072498203533,-3.4688442822767955,-2.884840044001351,-1.052643843538346,3.8179190229909152,0.14753252753946922,-0.7171250196355217,0.785600612123311
gemini|P04|ja|0,gemini,google/gemini-3.5-flash,P04,ja,0,expert,for,455,22,-0.8547348459057602,4.546129346171391,2.5708464825275748,2.356366376764546,0.3824628049363268,4.844535981886459,-1.131737127888671,1.7172120168647504,-1.2001977808883724,-2.3987311086989074,-2.900938705703722,2.947175601215243,0.6508122180858966,-3.0780517462795007,1.1160702802947502,-4.78865586517522,1.09544083397313,3.663986445156107,0.8410202036478474,-1.599395609777533,1.8659803972939242
gemini|P04|ja|1,gemini,google/gemini-3.5-flash,P04,ja,1,expert,for,379,18,-2.927947860945321,2.58725201259818,0.2810896912933504,2.4823037621792285,0.5687450034226111,4.04755778979086,-0.7837158756597054,4.272408163576926,-1.3908642645296996,-2.1952579344800776,-0.9414015027342901,3.0231781078572677,-2.289072625986666,-1.665020523018483,-0.6134624824421012,-5.871831277718708,2.5918008576660014,2.3282729134523703,-1.7360168841533399,-2.2862998810010176,2.4219603750257006
gemini|P05|ja|0,gemini,google/gemini-3.5-flash,P05,ja,0,educated,against,454,22,-1.0906835664613639,1.2822694193892796,2.238740804402628,1.1478114149273257,-0.46024189967526213,4.07867990974648,-1.0782889408178489,4.212569446843606,-2.138157760481344,-0.46970409534991925,0.44383122847993106,1.4800919780296935,0.3800065078746724,-4.514084233314183,-2.0774133026690813,-2.313497503117016,1.9435661778121105,1.6194187453140834,0.20347969412413536,-1.3117338362705542,3.1848343924176965
gemini|P05|ja|1,gemini,google/gemini-3.5-flash,P05,ja,1,educated,against,371,18,-2.4840960681695314,3.6766053142705166,0.351419378385871,2.1778764372055175,-1.2769184748826072,4.194221515530147,0.29817144318419464,4.577934734438361,-1.942160111009958,-0.4759052459513203,-1.3407293597133414,1.6233434943496463,0.9810194886693158,-2.4605751687403203,-1.557529947517947,-1.6396171372454784,1.9998228722260767,1.4484021472990247,-0.8777379611737147,-2.438156911673449,1.4986266474089995
gemini|P06|ja|0,gemini,google/gemini-3.5-flash,P06,ja,0,expert,against,478,23,-0.9677130152104897,0.8047341368656841,2.2329199515856137,1.6810243012381145,-2.5394300413693003,4.20499782541222,0.11464781471170879,4.065318929975054,-1.5659283692404617,0.8826125248822991,-2.0720558731262786,3.447465061161397,-0.48220087708787707,0.008381422417892415,-0.7857519253103584,-2.4562541585685516,0.5534553594906143,3.712918707728594,1.098947544970073,-2.4770801033003,2.4477073032546643
gemini|P06|ja|1,gemini,google/gemini-3.5-flash,P06,ja,1,expert,against,474,23,-1.2799355014445852,0.664066320131536,2.0752582173856986,3.3244309835925256,-0.6472521472259315,4.2742977991446,-0.8194994572516369,4.100908775528749,-0.7534668614730664,0.4481094702942967,-1.5103264228951478,1.156599810013299,0.40821279411757194,-0.8416400153959067,-4.453175214519092,-2.8113738563731534,0.5937004312143455,4.395578343454898,0.9639364377554629,-1.3334685888461113,0.6437270323215902
gemini|P07|ja|0,gemini,google/gemini-3.5-flash,P07,ja,0,educated,against,468,23,-4.423829056246671,0.6437994096229508,-0.9694126860197734,-0.8718567071288126,-1.8027850760144855,4.1010312503000765,-0.4734934319771178,3.6146944922853135,-2.907618567129526,-1.5782714836654341,-0.9683752901171657,2.905697128710411,-0.9629135857970812,-1.4715938057209588,-2.097700101309676,-2.2717389954489935,-1.233478996740189,2.0262428440585665,-0.7966482164203069,-2.130027152990421,1.235374653202158
gemini|P07|ja|1,gemini,google/gemini-3.5-flash,P07,ja,1,educated,against,566,28,-3.0462484990854746,2.5817387946146986,1.1061719153343301,1.6674458385142903,-0.7228690026159538,3.0944361423659905,-1.4547751883862512,1.130591732142455,-0.023430252814482744,-1.7119654026545588,0.19135896993534368,2.1216166781673116,-0.02284478948991714,-1.5083801007306559,-1.874054769657689,-1.496642307332721,-0.06093380286733696,0.45130615741032254,1.2872091157515224,-3.0600077315391045,1.5915486907353076
gemini|P08|ja|0,gemini,google/gemini-3.5-flash,P08,ja,0,general,for,335,16,-1.1776354594168283,-0.9525353181490537,1.701152091433137,2.7556117615051523,-3.425495076133652,4.849523205295618,0.4954735092505417,1.7449997710982186,-2.036540944389388,0.19209167007113748,-1.1012282195285648,1.6975023437153252,-0.2603546421028321,-1.3874406881559898,-1.9255482787938467,-4.288345929511342,-0.1789967025741407,3.444015835408378,-1.7470574659654388,-0.9042162736854633,1.798048411637735
gemini|P08|ja|1,gemini,google/gemini-3.5-flash,P08,ja,1,general,for,263,13,-5.346860615285198,1.8389061391535195,1.5551284742306186,2.2071617398652092,-1.6199114428666193,3.032268411710957,-1.2480181204105536,1.7131294933226513,-1.4061369953715246,-0.9204029089271706,0.12826885007473615,2.4507940829310666,1.2844264399116299,-2.3064221569287495,-1.7613533488878368,-1.8052963067920442,1.8729649781652813,4.322748165759281,-1.0330232089497016,-3.8134695538099725,1.2796627819009814
gemini|P09|ja|0,gemini,google/gemini-3.5-flash,P09,ja,0,general,for,393,19,-3.4349787395174207,3.3054134011396865,0.9411127618881124,2.1966217137591553,-1.6821758715998048,2.119533664358145,-0.9217457976599666,3.161658418291678,-0.5730697878805838,-0.6058414842402426,0.22776655355467335,0.12959572018403964,0.9548471584273293,0.5100318481069503,-0.7223182368671737,-3.720035579277647,0.1667749212528698,2.198341792696221,-1.934896687465088,-4.030955190105871,1.4492513179497077
gemini|P09|ja|1,gemini,google/gemini-3.5-flash,P09,ja,1,general,for,429,21,-1.4014078392198979,1.80487980900749,0.27898914750314296,1.842286326628476,-1.9556863970223253,3.252180509233411,-1.0232920531057708,3.262856811619896,-0.7813467993038982,-0.49893134130095496,-0.8848344344654215,2.3975925008461934,0.6102411155942291,-1.8007958953465875,-1.5012491318571,-0.6921957780145629,-0.3294583471567256,3.2610039496517333,-0.3859038222794292,-2.701114208632069,1.4889571556635082
gemini|P10|ja|0,gemini,google/gemini-3.5-flash,P10,ja,0,educated,against,457,22,-1.358847812072249,2.692818535726685,3.927826757743299,3.4632257925924628,-0.6993874538784891,4.729669531315736,-0.31973980908227,5.148791386801564,-2.6257732034260477,-0.6091183988574438,0.025928506302453025,2.402676612217972,-0.16580601063109013,-2.4492733081313025,-1.4228452392978728,-5.145720638839212,-0.1931506954942956,1.5122095928219346,-1.5447243570210039,-0.862978178420248,1.4805215324919092
gemini|P10|ja|1,gemini,google/gemini-3.5-flash,P10,ja,1,educated,against,497,24,-3.3294925654022953,2.1281883224756757,3.5756467991855203,1.9803668670733168,0.21732968974906042,5.393792967841794,-0.18423762594217635,3.1501210377352784,-1.2509466509055316,-2.614987188969056,-0.4655783687668999,3.383063159169742,0.7794686613121781,-2.2378132172700163,-0.9649662670718269,-4.426756902550689,0.052274037714082566,2.305360916752221,-0.9442129243951747,-2.016542885710373,0.5467042320626434
gemini|P11|ja|0,gemini,google/gemini-3.5-flash,P11,ja,0,general,against,391,19,-2.672602055434254,0.847868394928971,0.9033930117822062,1.6281075625654462,-2.395089184738203,4.100362821245716,-0.7069115507098351,3.3972097329239097,-3.094222763133682,-2.207198572115129,0.36122079353953357,1.6434702984177665,-1.8030497704768569,-1.5555836216143453,-2.591265498210587,-3.2049968673070923,1.6655435868403918,2.2242739553095174,-0.9636130318288765,-3.3141028816029108,0.8128857947223076
gemini|P11|ja|1,gemini,google/gemini-3.5-flash,P11,ja,1,general,against,430,21,-2.0753200269996244,0.3176282338552554,0.3192806964363127,1.370993245466107,-2.667796992580067,4.010673031510946,-2.034261811779742,0.5624684740532404,-1.2230400592773993,-0.6856336838295228,-1.9281486226442515,1.0103701791709678,-0.9986184387223452,-2.5439353434631458,-2.482200048761775,-3.221585315832713,0.9522586111279094,0.5755586651462163,-0.6160704763013469,-1.4657198483784515,0.738535194001908
gemini|P12|ja|0,gemini,google/gemini-3.5-flash,P12,ja,0,expert,for,353,17,-0.30927030164909763,0.7134017735071452,0.7518421247129758,1.9200564433238452,1.6785521246079183,4.278891814190065,-0.44942633837918977,0.6825988999705674,-1.3485299172280711,-0.628848827295849,1.239447108711173,4.771174149101711,0.6532791561508637,-0.7711955198718101,-2.9857708554821336,-3.743858951772408,0.845394803075113,4.7558335257380415,-0.33503158582943177,-3.8312725355120296,-0.2217878156023314
gemini|P12|ja|1,gemini,google/gemini-3.5-flash,P12,ja,1,expert,for,283,14,-0.5037189517287888,-0.21756302367629599,0.43981010290412,1.2856837014277047,0.3228169345725569,3.3537121237087835,-1.1241902181985393,2.675584343590712,-0.5453078552649717,4.374926351807806e-05,-0.26071309076382626,1.4279285339506331,0.17353937220444093,-1.0054723793307438,-0.7767707199545184,-5.073902624596439,0.2842467489709697,4.799550014293115,-1.1791152662076538,-3.0108743054546743,1.7838851612384576
gemini|P01|tr|0,gemini,google/gemini-3.5-flash,P01,tr,0,general,for,321,16,-2.185488774495263,0.4694651323597323,0.2617327389231374,-5.704355932514692,-0.033557507272707454,-0.2579926888098283,-0.3119507145171099,-2.540229446889949,1.659780429310707,1.209299122620331,-0.8304470670698954,4.885521325692495,1.5766788753725771,0.7469375018853046,3.027747234908685,2.934891925552223,1.909086915529572,-0.0049189194586227725,-3.0039999003804163,0.19828198872369857,0.7201699794844474
gemini|P01|tr|1,gemini,google/gemini-3.5-flash,P01,tr,1,general,for,428,21,-2.272032232548269,-0.37430923229186785,2.534922903666779,-5.784619929259608,0.49731535754685147,-1.7783184865406607,-0.7334183880148097,0.5206255160817934,1.4672553247848152,2.634969485637107,0.05954452416088052,2.4498875661546715,0.8101919828188116,0.9501543939670991,2.357316046850775,1.571874030890671,0.8102208104286559,-0.576571924263822,-3.9364836639815692,-0.02211479313162007,1.158425925316236
gemini|P02|tr|0,gemini,google/gemini-3.5-flash,P02,tr,0,educated,for,439,21,-1.374175184929933,-0.5071877708052385,3.3036818682960307,-4.729766657963312,0.2072587238602106,-1.9964373581313004,-1.2539373310180122,0.3538068073816023,0.4278011409336372,0.3491615834377715,-0.8534217770557895,1.5763869442880518,0.5249816590542767,2.7314239305701458,-0.17800310625376103,2.0772206679504754,0.8442313797693082,-1.2248806075448342,-3.0851308549276912,0.7300952100279124,-1.0280242580120214
gemini|P02|tr|1,gemini,google/gemini-3.5-flash,P02,tr,1,educated,for,402,20,-3.1700282098291126,-0.4133141782248516,3.4499282710034533,-5.468706656800607,0.18377095754590966,-2.121226071101024,1.1718872720292188,-1.3347859081790054,0.2626493192403718,1.311833230092478,-2.113211090964112,2.4754885410428025,2.0088863603522022,1.7535279313229843,3.447105916571851,0.705411651476142,3.493552370203738,1.8608604253736953,-4.565810347080611,1.1146241679953426,0.15963439643069
gemini|P03|tr|0,gemini,google/gemini-3.5-flash,P03,tr,0,general,against,448,22,-2.6742760351769475,-0.04116842715790492,1.467453785789899,-4.128003200511751,1.9172286982836169,0.35646443173011133,-0.5755013410774844,-0.8674003769125762,1.2397891266071281,0.36979937022438203,0.4186357672053892,2.906687273629441,0.8425367073688799,2.3868266901608295,3.0603313250801225,2.7075506401684093,-0.2752135994573044,2.7473677336146847,-3.4394974128746623,0.8225051039860835,-0.9890782491951249
gemini|P03|tr|1,gemini,google/gemini-3.5-flash,P03,tr,1,general,against,302,15,-2.847527464558785,-1.1565531917034026,1.01562551121231,-3.3514547850505885,-0.1452696886878051,-1.961079708373679,-0.38406597141598,-0.12009399827969391,-1.388547632090298,0.2648260587496215,-1.4695427514365735,3.756449218696364,1.9606027567137339,2.6263847253499986,1.7889598971322211,0.05956931956870681,1.4935927616577822,0.002870030359798159,-4.482058395701244,0.3369145353258125,-1.017330400069656
gemini|P04|tr|0,gemini,google/gemini-3.5-flash,P04,tr,0,expert,for,456,22,-2.0326784646409717,1.466965565736601,0.9602910609379712,-4.130016205375871,2.7791876713343617,-0.3710945595980422,-0.24033631751009235,-0.6160458761013108,2.228371956419918,0.36535799807885805,-1.651614640905764,3.840375150887252,1.278960629651831,2.0117319595256657,0.9884249449052116,1.2021253217716477,2.009732929445488,0.05272838749941125,-3.829646375933028,-0.28525733208708137,0.12093416370093224
gemini|P04|tr|1,gemini,google/gemini-3.5-flash,P04,tr,1,expert,for,414,20,-1.1528816544460256,0.24896917583029596,0.32273033027742537,-5.599957947108899,1.0496084290838346,-0.28081889109711766,0.9066040942887585,-2.877796222897333,-0.9061934091996541,0.20487970921756896,-0.39104606315123003,1.4836883231870124,1.2323965571829367,2.4156887223425834,3.5609131534261325,-1.3158984061067307,-0.6321159476479896,-0.8459004338317232,-4.776431709252387,-0.21608524048702912,-0.13688810723453249
gemini|P05|tr|0,gemini,google/gemini-3.5-flash,P05,tr,0,educated,against,407,20,-1.4599900718406593,-2.3861356968750815,0.7861749608358775,-4.9004181676106615,2.0077453192579884,-0.9691857465693695,-0.23890470065469316,1.8201354078550107,-2.440839902146538,2.9433905180509514,-4.6209125239179265,2.722027884553878,4.379098915444484,1.0199909083536287,2.6316178617136394,1.5123440141362052,1.1517457391662607,-0.24184762883709274,-2.2996172004258666,1.0688347375484293,0.13851882506590107
gemini|P05|tr|1,gemini,google/gemini-3.5-flash,P05,tr,1,educated,against,492,24,-3.307390584605831,0.30686749414895487,1.5379108070746965,-6.794270415950483,0.6309994464181867,-2.783141681601357,-1.0959679100777482,0.5997803998583473,-1.561417871618517,-0.16282088656023497,-2.714709833961054,3.7712806943677375,2.334908070553997,2.5660183843802824,1.0269127376516554,1.755614415786141,2.0590662403193507,2.253915987954271,-1.0625294101392744,-0.7686300133959866,-0.8964561554799655
